age,workclass,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,income,native_country
76,5,5,2,10,0,4,1,0,0,40,0,United-States
51,1,10,2,11,0,1,1,0,0,70,0,?
26,4,9,2,7,5,4,0,0,0,56,0,United-States
18,4,8,4,8,1,4,0,0,0,25,0,United-States
18,0,7,4,0,3,4,1,0,0,40,0,United-States
34,4,11,2,7,0,4,1,0,1672,50,0,United-States
59,4,9,0,4,1,4,0,0,0,40,0,United-States
55,4,13,5,4,1,4,1,14084,0,45,1,United-States
33,6,10,4,5,1,4,1,0,0,72,0,United-States
25,4,9,4,8,3,4,0,0,0,10,0,United-States
48,4,9,6,7,1,4,0,0,0,10,0,United-States
64,4,13,0,12,1,4,0,0,0,5,0,United-States
47,2,14,4,10,1,4,0,0,0,45,1,United-States
26,4,10,4,13,3,4,0,0,0,40,0,United-States
36,4,12,2,10,0,4,1,0,0,48,1,United-States
21,4,9,2,5,0,4,1,0,0,40,0,United-States
54,0,4,4,0,1,4,0,0,0,25,0,United-States
30,4,9,4,7,3,4,1,0,0,44,0,United-States
41,6,9,0,3,1,4,1,0,0,40,0,United-States
53,0,14,4,0,1,4,0,8614,0,35,1,United-States
34,4,10,4,12,2,2,1,0,0,30,0,United-States
20,0,10,4,0,3,4,0,0,0,35,0,United-States
24,4,6,4,12,1,4,1,0,0,49,0,El-Salvador
26,4,13,4,10,1,4,0,0,0,20,0,United-States
25,4,9,4,1,1,4,0,0,0,48,0,United-States
35,4,10,0,12,4,4,0,0,0,36,0,United-States
41,4,10,0,3,1,4,1,0,0,40,1,United-States
33,4,7,4,3,3,4,1,0,0,40,0,United-States
18,4,10,4,8,3,4,0,0,0,25,0,United-States
27,5,9,5,1,1,4,1,0,0,38,0,United-States
32,4,9,0,8,4,4,0,0,0,35,0,United-States
51,2,9,4,8,1,2,1,0,0,40,0,United-States
38,4,11,0,1,4,2,0,0,0,40,0,United-States
41,2,10,2,14,5,4,0,0,0,25,0,United-States
26,4,10,2,3,0,4,1,2829,0,40,0,United-States
38,6,11,0,4,4,4,1,0,0,35,0,United-States
54,4,5,2,4,0,4,1,0,0,45,1,United-States
30,4,13,4,10,1,4,0,0,0,60,0,Outlying-US(Guam-USVI-etc)
31,4,10,6,4,4,4,0,0,0,30,0,United-States
26,7,13,4,10,1,4,1,0,0,40,0,United-States
75,6,16,2,10,0,4,1,4931,0,3,0,United-States
29,4,14,4,14,3,2,1,0,0,40,0,United-States
61,4,9,2,4,0,4,1,0,0,50,1,United-States
24,4,10,5,12,4,4,0,0,0,45,0,United-States
22,0,8,4,0,1,4,1,0,0,30,0,United-States
34,4,12,4,10,1,4,1,0,0,40,0,United-States
42,4,10,0,3,3,4,1,0,0,40,0,United-States
24,4,7,4,3,1,4,1,0,0,40,0,United-States
42,6,12,2,12,0,4,1,0,0,40,0,?
27,1,9,4,3,1,2,1,0,1980,40,0,United-States
39,2,13,2,10,5,4,0,0,0,50,1,United-States
20,4,9,4,6,3,4,1,0,0,40,0,United-States
51,4,7,4,8,1,2,0,0,0,40,0,United-States
68,4,13,2,12,0,4,1,0,0,30,0,United-States
28,1,9,4,7,3,4,1,0,0,48,0,United-States
43,4,9,0,13,1,4,0,0,0,40,0,United-States
35,4,10,3,3,1,4,1,0,0,40,0,United-States
44,4,9,0,1,4,2,0,0,0,40,0,United-States
41,4,13,4,6,1,4,1,0,0,40,0,United-States
44,4,9,2,13,0,4,1,0,0,45,1,United-States
20,4,9,2,1,2,4,0,0,0,40,0,United-States
46,4,9,2,3,0,4,1,0,0,75,1,United-States
27,6,12,2,14,0,4,1,7688,0,70,1,United-States
32,4,10,4,8,1,4,1,0,0,50,0,United-States
46,4,10,0,12,1,4,1,0,0,50,0,United-States
26,4,9,4,8,1,4,1,0,0,24,0,United-States
20,4,10,4,1,3,1,0,0,0,40,0,Vietnam
36,4,9,2,5,5,4,0,0,0,40,0,United-States
49,4,13,2,4,0,4,1,0,0,40,1,United-States
32,4,9,2,4,0,4,1,3103,0,55,1,United-States
32,4,13,2,10,0,4,1,15024,0,50,1,United-States
49,4,13,2,3,0,4,1,0,1902,40,1,United-States
36,4,9,4,14,1,4,1,0,0,45,0,United-States
22,4,10,4,8,2,4,1,0,0,25,0,United-States
52,1,9,0,1,1,4,0,0,0,40,0,United-States
42,4,9,2,4,0,4,1,0,0,50,1,United-States
22,0,10,4,0,3,4,1,0,0,40,0,United-States
72,4,9,6,8,4,4,0,0,0,16,0,United-States
30,2,13,5,10,1,4,0,0,0,40,0,United-States
44,4,10,2,6,0,4,1,0,0,40,0,United-States
23,4,13,4,12,1,4,0,0,0,45,0,United-States
22,4,10,4,12,3,4,1,0,0,20,0,United-States
59,4,13,5,1,4,4,1,0,0,60,0,United-States
46,4,9,0,10,4,4,0,0,0,40,0,United-States
30,4,11,2,6,0,4,1,0,0,40,0,Mexico
64,1,4,6,8,4,4,0,0,0,30,0,Puerto-Rico
31,4,10,2,12,5,2,0,0,0,40,0,United-States
64,4,9,2,8,0,4,1,0,0,20,0,United-States
45,4,9,4,7,3,4,0,0,0,40,0,United-States
59,4,9,2,7,0,4,1,0,1887,40,1,United-States
32,4,9,4,1,2,2,0,0,0,40,0,Jamaica
43,4,13,2,7,0,0,1,0,0,40,0,United-States
66,0,6,0,0,1,4,0,1086,0,20,0,United-States
23,4,10,4,12,1,4,1,0,0,45,0,United-States
49,6,9,2,3,0,4,1,0,0,40,0,United-States
32,4,8,2,7,0,4,1,0,0,40,0,Mexico
49,4,11,4,4,4,4,0,0,0,40,0,United-States
33,4,10,0,10,1,4,1,0,0,40,0,United-States
28,4,15,4,10,1,4,0,0,0,85,0,United-States
47,4,9,2,12,0,2,1,0,0,40,0,United-States
41,4,9,4,8,3,4,1,0,0,40,0,United-States
34,2,14,2,4,0,4,1,0,0,40,1,United-States
25,4,9,4,8,1,4,0,0,0,35,0,United-States
20,0,10,4,0,3,4,0,0,0,40,0,United-States
21,4,10,4,12,1,4,0,0,0,15,0,United-States
25,4,9,4,5,4,4,1,0,0,30,0,?
46,4,5,2,8,0,4,1,0,0,40,0,United-States
37,4,2,2,3,0,1,1,0,0,40,0,Cambodia
41,4,10,2,3,0,4,1,0,0,56,1,United-States
44,4,9,4,1,3,4,1,0,1504,50,0,United-States
30,4,9,2,13,0,4,1,0,0,40,1,United-States
54,4,10,2,7,0,4,1,0,0,40,0,United-States
35,6,9,2,5,0,4,1,0,0,99,0,United-States
58,0,9,6,0,1,4,0,0,0,12,0,United-States
21,4,10,4,13,3,4,0,0,0,25,0,Ecuador
35,6,14,2,12,0,4,1,0,0,40,1,United-States
35,4,15,2,10,0,4,1,0,0,80,1,United-States
19,4,10,4,3,3,4,1,0,0,20,0,United-States
48,4,9,0,4,1,4,0,0,0,40,0,United-States
56,0,10,2,0,0,4,1,0,0,40,0,Nicaragua
65,6,10,6,3,1,4,0,0,0,35,0,United-States
40,4,13,5,1,4,2,1,0,0,35,0,United-States
26,4,9,4,1,1,4,0,0,0,40,0,United-States
45,4,10,2,4,0,4,1,0,0,40,0,United-States
26,4,10,4,3,3,4,1,0,0,40,0,United-States
32,4,9,2,1,0,4,1,0,0,40,0,United-States
35,4,13,0,4,1,4,1,27828,0,50,1,United-States
22,6,10,4,3,1,4,1,0,0,48,0,United-States
37,4,11,5,10,3,4,0,0,0,38,0,United-States
64,4,2,2,14,0,4,1,0,0,53,0,?
46,4,11,2,4,0,4,1,0,0,48,1,United-States
30,4,9,4,6,3,4,1,0,0,27,0,United-States
63,4,12,0,4,1,4,1,0,0,40,1,United-States
51,2,9,2,11,0,4,1,0,0,40,1,United-States
68,6,4,2,4,0,4,1,0,0,16,0,United-States
36,4,16,2,10,0,4,1,0,0,50,0,Canada
28,5,10,4,4,1,4,1,0,0,50,0,United-States
41,2,10,2,12,0,4,1,0,0,40,0,United-States
47,4,10,2,10,0,4,1,0,0,40,0,United-States
22,4,10,4,8,4,2,0,0,0,30,0,United-States
33,0,13,4,0,3,1,1,0,0,80,0,Philippines
34,5,15,2,10,0,4,1,15024,0,40,1,United-States
46,1,13,2,10,0,4,1,0,0,40,1,United-States
28,4,10,3,1,3,4,0,0,0,40,0,United-States
36,4,9,2,3,0,4,1,0,0,52,1,United-States
18,4,10,4,12,3,4,0,0,0,20,0,United-States
33,2,14,2,10,0,4,1,7688,0,50,1,United-States
51,4,9,2,14,0,4,1,7298,0,60,1,United-States
56,6,9,2,4,0,4,1,0,0,35,0,United-States
54,4,9,4,1,4,4,0,0,0,40,0,United-States
29,4,9,4,4,4,2,0,0,0,40,0,United-States
40,4,10,0,6,1,0,0,0,0,84,0,United-States
53,4,14,2,4,0,4,1,15024,0,65,1,United-States
22,4,9,4,6,3,4,1,0,0,35,0,United-States
33,4,9,2,7,0,4,1,0,0,40,1,United-States
28,4,9,0,14,1,4,1,0,0,50,0,United-States
63,4,10,2,10,5,4,0,0,0,12,0,United-States
53,1,16,2,10,0,4,1,15024,0,60,1,Germany
37,4,6,2,3,0,4,1,0,0,50,0,United-States
50,1,10,0,4,4,4,1,0,0,40,0,United-States
22,4,9,4,3,3,4,1,0,0,40,0,United-States
40,1,12,4,1,1,4,0,0,0,40,0,United-States
22,4,13,4,10,1,4,0,8614,0,40,1,United-States
21,4,10,4,10,3,4,1,0,0,40,0,United-States
25,4,12,2,6,0,2,1,0,0,40,0,Jamaica
20,4,10,4,3,1,4,0,0,0,40,0,United-States
43,1,9,2,14,0,4,1,0,0,40,0,United-States
29,4,11,4,4,4,4,0,0,0,50,0,United-States
32,4,13,2,12,0,4,1,0,0,40,1,United-States
42,4,14,2,12,0,4,1,0,0,50,1,United-States
33,4,9,2,7,0,1,1,0,0,40,0,South
27,4,10,2,4,5,4,0,0,0,40,1,United-States
22,0,10,4,0,3,4,0,0,0,40,0,Iran
29,4,10,2,7,0,4,1,0,0,38,0,United-States
29,4,9,2,14,0,4,1,0,0,40,0,United-States
20,4,10,4,4,3,4,0,0,0,20,0,United-States
35,4,6,4,1,3,4,1,0,0,40,0,United-States
31,6,13,2,10,0,4,1,0,1902,50,1,Puerto-Rico
33,4,9,4,3,1,4,1,0,0,50,0,United-States
67,4,10,2,4,0,4,1,0,1539,40,0,United-States
46,4,10,2,10,0,4,1,0,0,10,0,United-States
45,4,5,2,7,5,4,0,0,0,40,1,United-States
17,2,7,4,12,3,4,1,0,0,20,0,United-States
35,4,13,2,4,0,4,1,0,1848,70,1,United-States
48,6,13,3,4,1,2,1,0,0,40,1,Jamaica
49,4,9,0,7,1,2,0,0,0,40,0,United-States
20,4,10,4,12,2,4,0,0,0,40,0,United-States
27,4,9,2,7,0,4,1,5013,0,46,0,Canada
64,4,10,2,3,0,4,1,0,0,20,0,United-States
53,1,10,5,3,1,2,1,0,0,40,0,United-States
52,4,9,0,1,1,4,0,0,0,40,0,United-States
29,4,9,2,3,0,4,1,0,0,55,0,United-States
32,5,9,2,3,0,4,1,99999,0,40,1,United-States
48,6,13,2,10,5,4,0,0,0,20,1,United-States
30,4,10,4,3,2,4,1,0,0,40,0,Mexico
34,4,9,2,8,0,4,1,0,0,20,0,United-States
19,0,10,4,0,3,4,1,0,0,50,0,United-States
39,4,9,4,10,1,4,1,0,0,50,0,United-States
28,4,7,4,6,2,4,1,0,0,40,0,United-States
17,4,8,4,12,1,4,0,0,0,10,0,?
54,4,13,4,10,1,4,0,0,0,50,0,United-States
24,4,10,4,12,3,4,1,0,1762,40,0,United-States
25,4,9,4,4,3,4,0,0,0,40,0,United-States
25,4,7,0,8,4,4,0,0,0,12,0,United-States
48,2,10,2,4,5,4,0,5178,0,40,1,United-States
24,4,13,4,12,3,4,0,0,0,40,0,United-States
31,4,10,2,12,0,1,1,0,0,50,0,Taiwan
47,4,10,2,3,0,4,1,0,0,40,1,United-States
45,4,13,2,4,0,4,1,0,0,40,1,?
19,4,10,4,1,3,4,0,0,0,25,0,United-States
52,5,10,2,12,0,4,1,15024,0,50,1,United-States
52,4,9,2,1,0,4,1,0,0,40,0,United-States
19,0,9,4,0,2,1,0,0,0,12,0,South
60,4,9,2,14,0,4,1,0,0,28,0,United-States
43,4,14,2,10,0,4,1,0,0,50,1,United-States
24,4,12,0,8,3,4,0,0,0,30,0,United-States
20,0,10,4,0,3,4,0,0,0,40,0,United-States
51,4,9,4,1,1,4,0,0,0,40,0,United-States
38,6,5,0,3,1,4,1,0,0,40,0,United-States
21,4,10,4,1,3,4,0,0,0,10,0,United-States
40,5,9,2,1,0,4,1,0,0,50,1,United-States
54,4,10,6,4,4,4,0,0,0,40,0,United-States
35,4,13,4,8,2,4,1,0,0,50,0,United-States
52,4,7,5,7,4,2,1,0,0,40,0,United-States
53,4,9,2,4,0,4,1,99999,0,40,1,United-States
56,0,10,6,0,1,2,0,0,0,40,0,United-States
35,4,9,0,3,4,2,1,0,0,40,0,United-States
43,6,10,0,12,4,4,0,0,880,42,0,United-States
29,4,13,2,3,0,4,1,0,0,40,0,Canada
29,4,9,2,14,0,0,1,0,0,65,0,United-States
27,4,9,4,8,1,4,0,0,0,40,0,United-States
58,4,13,2,1,0,4,1,0,0,40,0,Mexico
64,4,9,2,6,0,4,1,0,0,18,0,United-States
53,4,9,2,1,5,2,0,0,0,32,0,United-States
21,4,9,4,1,1,4,0,0,0,30,0,United-States
40,6,12,0,4,1,4,1,0,0,30,0,United-States
52,7,16,2,10,0,4,1,0,0,40,1,Iran
38,4,11,4,13,1,4,1,0,0,50,0,United-States
40,0,10,0,0,1,4,0,0,0,30,0,United-States
39,4,9,2,4,0,4,1,0,0,40,0,United-States
56,0,14,4,0,1,4,0,0,0,50,1,United-States
68,4,16,2,10,0,4,1,0,0,55,1,United-States
24,4,9,4,12,1,4,1,0,0,38,0,United-States
40,5,15,2,10,0,4,1,0,0,50,1,United-States
43,5,15,2,10,0,2,1,0,0,99,1,United-States
38,4,13,4,4,1,4,0,0,0,70,0,United-States
45,4,9,2,12,0,4,1,0,0,40,1,United-States
18,4,7,4,7,3,4,1,0,0,55,0,United-States
57,2,14,2,4,0,4,1,0,0,50,1,United-States
49,4,9,5,8,1,2,0,0,0,35,0,United-States
25,4,10,4,4,3,4,0,0,0,40,0,Yugoslavia
52,1,10,0,1,1,4,1,0,0,40,0,United-States
56,4,6,0,3,1,4,1,0,0,56,0,United-States
26,5,10,4,12,1,4,1,0,0,48,0,United-States
19,4,9,4,3,1,4,0,0,0,40,0,United-States
25,5,13,4,1,3,1,0,0,0,40,0,United-States
25,4,9,2,1,5,4,0,0,0,30,0,United-States
21,4,9,4,12,2,4,1,0,0,45,0,United-States
48,6,4,2,3,0,4,1,0,0,40,0,Italy
33,7,14,2,10,0,4,1,0,0,60,0,Canada
31,7,9,0,11,3,3,1,0,0,40,0,United-States
26,6,9,0,5,4,4,1,0,0,65,0,United-States
37,7,13,4,10,1,4,1,0,0,38,0,United-States
29,0,10,0,0,4,4,0,0,0,30,0,United-States
20,4,10,4,8,3,4,1,0,0,20,0,United-States
28,4,10,2,12,0,3,1,0,0,60,0,?
49,4,9,6,1,4,4,0,0,0,20,0,United-States
73,0,6,4,0,1,4,1,0,0,4,0,United-States
49,4,14,2,4,0,4,1,0,1977,40,1,United-States
51,4,10,2,10,5,4,0,0,0,40,1,United-States
40,4,10,2,12,0,4,1,0,0,40,0,United-States
24,4,11,4,7,3,4,0,0,0,40,0,United-States
18,4,8,4,12,3,4,1,0,0,24,0,United-States
41,4,6,2,14,0,2,1,0,0,40,1,United-States
46,4,9,2,1,0,4,1,0,1485,40,1,United-States
46,4,9,2,1,5,4,0,0,0,40,0,United-States
64,4,6,2,14,0,4,1,0,0,40,1,United-States
50,6,15,2,10,0,4,1,0,0,40,1,United-States
53,7,14,2,10,0,4,1,0,0,36,1,United-States
21,4,9,4,3,1,4,1,0,0,40,0,United-States
22,7,10,2,8,0,4,1,0,0,25,0,United-States
37,4,13,0,4,4,4,0,7430,0,45,1,United-States
39,1,15,4,10,1,4,1,0,0,55,1,United-States
30,4,13,2,12,0,1,1,0,0,40,0,India
25,4,13,4,10,1,4,1,0,1741,40,0,United-States
26,4,10,4,4,4,2,0,0,0,40,0,United-States
43,4,13,4,12,1,4,1,0,0,50,0,United-States
59,4,9,6,1,4,4,0,0,0,60,0,United-States
27,4,9,3,1,4,4,0,0,0,40,0,Jamaica
55,4,6,2,3,0,2,1,0,0,40,1,United-States
20,4,10,4,8,3,4,1,0,0,12,0,Canada
25,4,11,4,10,1,4,0,0,0,36,0,Canada
28,4,12,5,8,1,4,1,0,0,40,0,United-States
29,4,13,4,12,1,4,1,0,0,50,0,United-States
60,4,7,2,12,0,4,1,0,0,40,1,United-States
37,2,13,2,10,5,4,0,15024,0,50,1,United-States
25,4,7,0,12,3,4,0,0,0,40,0,United-States
27,4,10,2,3,0,4,1,0,0,60,0,United-States
50,7,13,2,4,0,4,1,0,0,40,1,United-States
41,6,10,2,5,0,4,1,5013,0,70,0,United-States
46,4,4,2,3,0,4,1,0,0,47,0,United-States
35,4,11,0,8,4,2,0,0,0,40,0,United-States
21,0,10,4,0,3,4,1,0,0,40,0,United-States
35,0,7,5,0,1,4,0,6849,0,60,0,United-States
40,4,9,4,6,1,2,1,0,0,40,0,United-States
49,4,13,2,4,0,4,1,0,0,40,1,United-States
29,4,13,4,10,1,4,0,0,0,50,0,United-States
43,2,13,0,10,4,4,0,0,625,40,0,United-States
39,4,12,4,14,1,2,1,0,0,60,0,United-States
35,4,9,4,6,3,4,1,0,0,60,0,United-States
52,4,10,2,7,0,4,1,0,0,40,0,United-States
25,4,10,4,6,1,2,1,0,0,40,0,Outlying-US(Guam-USVI-etc)
20,5,9,4,7,3,4,0,0,0,30,0,United-States
46,4,10,0,8,4,4,0,0,0,10,0,?
24,4,13,4,4,1,4,1,0,0,40,0,United-States
29,4,13,2,3,2,1,1,0,0,30,0,India
21,4,10,4,8,3,4,1,0,0,40,0,United-States
37,1,13,0,4,2,4,0,0,0,50,0,United-States
43,1,9,4,1,3,4,1,0,0,40,0,United-States
19,4,9,4,1,1,4,0,0,0,26,0,United-States
47,4,9,2,12,0,4,1,0,0,45,0,United-States
61,4,9,2,14,0,4,1,0,0,45,1,United-States
21,0,12,4,0,1,4,1,0,0,55,0,United-States
35,4,9,2,8,0,4,1,0,0,60,0,United-States
60,4,6,2,6,0,2,1,0,0,40,0,United-States
27,4,10,4,1,1,4,0,0,0,40,0,United-States
57,2,13,2,10,0,1,1,0,0,35,0,India
56,4,2,2,3,0,4,1,0,0,40,0,United-States
27,4,9,4,4,1,4,0,0,0,40,0,United-States
47,4,4,2,7,5,2,0,0,0,35,0,United-States
19,4,9,4,8,1,4,1,0,0,30,0,United-States
28,6,8,0,8,4,4,0,0,0,30,0,United-States
43,4,6,2,1,0,4,1,0,0,40,0,United-States
63,2,10,0,4,1,4,0,0,0,35,0,United-States
22,0,10,4,0,3,4,1,0,0,40,0,United-States
25,4,9,0,6,3,1,0,0,0,40,0,Philippines
35,6,9,4,7,3,4,1,8614,0,40,1,United-States
20,4,9,4,6,3,4,0,0,0,40,0,United-States
48,4,6,2,12,0,4,1,0,0,70,0,United-States
30,2,13,4,10,1,2,0,0,0,40,0,Germany
31,4,13,2,10,0,4,1,0,0,40,1,United-States
20,4,9,4,12,3,1,0,0,0,24,0,Philippines
57,7,14,2,10,0,4,1,0,0,50,1,United-States
41,4,11,2,1,5,4,0,7688,0,44,1,United-States
33,4,9,0,1,2,4,0,0,0,40,0,United-States
27,4,11,2,5,0,4,1,0,0,40,0,United-States
34,4,9,2,5,0,4,1,0,0,60,1,United-States
22,4,6,4,3,1,4,1,0,0,30,0,United-States
50,4,12,2,4,5,2,0,0,0,40,1,United-States
40,6,13,2,10,0,4,1,0,0,45,1,United-States
37,4,9,2,3,0,4,1,0,0,51,0,United-States
40,0,12,0,0,1,4,1,0,0,40,0,United-States
53,4,14,2,4,0,4,1,15024,0,55,1,United-States
38,6,10,2,7,0,4,1,7688,0,40,1,United-States
25,7,9,4,10,1,4,1,0,0,40,0,United-States
51,4,9,2,3,0,2,1,0,0,40,0,United-States
22,0,8,4,0,3,2,1,0,0,40,0,United-States
18,4,10,4,8,3,4,1,0,0,16,0,United-States
41,4,7,2,6,0,4,1,7688,0,40,1,United-States
33,4,9,4,1,4,4,0,0,0,40,0,United-States
33,4,13,4,12,1,4,0,0,0,40,0,United-States
67,7,10,2,14,0,4,1,0,0,40,0,United-States
47,6,9,2,4,0,4,1,0,2415,50,1,United-States
24,4,10,4,7,1,4,1,0,0,40,0,United-States
32,2,4,2,8,0,4,1,0,0,40,0,United-States
29,4,9,4,8,4,4,0,0,0,40,0,Mexico
25,4,11,4,12,1,4,1,0,0,45,0,United-States
33,4,10,0,1,1,4,0,0,0,40,0,United-States
55,4,13,2,3,0,4,1,0,0,40,0,United-States
31,4,10,2,12,0,4,1,0,0,40,1,United-States
32,2,14,2,10,0,4,1,0,0,50,0,United-States
18,4,9,4,11,3,4,1,34095,0,3,0,United-States
36,4,9,0,1,4,4,0,0,0,50,0,United-States
58,4,9,6,1,1,4,0,0,0,27,0,United-States
34,4,14,2,4,0,4,1,0,1902,50,1,United-States
19,4,7,4,6,1,4,1,0,0,40,0,United-States
21,4,9,4,1,4,2,0,0,0,40,0,United-States
36,5,9,4,5,1,4,1,0,0,50,0,United-States
37,4,13,2,10,5,2,0,15024,0,40,1,United-States
43,4,9,2,7,5,2,0,0,0,21,0,Trinadad&Tobago
52,7,13,2,11,0,4,1,0,0,40,0,United-States
48,4,11,0,8,1,4,0,0,0,40,0,?
43,4,10,0,10,4,4,0,0,0,38,0,United-States
22,4,9,4,8,3,4,1,0,0,40,0,United-States
57,4,3,0,14,4,4,1,6497,0,40,0,United-States
37,4,12,4,1,1,4,0,0,0,40,0,United-States
39,4,10,0,12,4,1,0,0,0,38,0,United-States
54,4,10,2,12,0,4,1,0,0,40,1,United-States
27,4,12,4,8,1,4,1,0,0,40,0,United-States
21,4,9,4,1,1,4,0,0,0,35,0,United-States
65,4,10,5,1,1,4,0,0,0,38,0,United-States
30,4,10,2,8,5,4,0,0,0,40,0,United-States
22,4,5,4,7,1,4,0,0,0,40,0,United-States
26,4,13,2,12,0,4,1,4064,0,50,0,United-States
25,4,7,5,3,3,4,1,0,0,40,0,United-States
35,0,11,2,0,5,4,0,0,0,40,1,United-States
47,4,11,2,4,0,4,1,15024,0,50,1,United-States
23,4,12,4,8,3,4,1,0,0,60,0,United-States
42,4,9,2,12,0,2,1,0,0,40,1,United-States
39,6,10,4,3,1,1,1,0,0,30,0,United-States
55,4,16,2,4,0,4,1,0,0,60,1,United-States
24,7,14,3,10,1,1,0,0,0,10,0,China
46,5,13,2,7,0,4,1,7298,0,40,1,?
53,4,9,2,3,0,4,1,0,0,40,1,United-States
44,4,7,5,8,4,2,0,0,0,60,0,United-States
40,4,9,5,14,4,2,0,0,0,40,0,United-States
48,4,10,2,3,0,4,1,7688,0,40,1,United-States
26,4,11,5,1,4,4,0,0,0,35,0,United-States
22,4,9,4,12,3,4,0,0,0,40,0,United-States
35,0,9,2,0,5,4,0,0,0,12,0,United-States
20,0,10,4,0,4,4,0,0,0,20,0,United-States
43,4,9,0,4,1,4,0,0,0,40,0,United-States
37,2,9,2,8,5,4,0,0,0,25,0,United-States
30,4,9,2,3,0,1,1,0,0,40,0,Laos
41,4,9,2,12,0,0,1,0,0,50,0,United-States
38,4,15,2,10,0,4,1,0,0,60,1,United-States
77,0,5,2,0,0,2,1,0,0,40,0,United-States
42,6,9,2,5,0,4,1,0,0,50,0,United-States
20,4,9,4,14,3,2,1,0,0,40,0,United-States
36,4,13,0,1,1,4,0,3674,0,40,0,United-States
32,1,11,4,10,2,1,1,0,0,40,0,United-States
27,4,13,2,4,0,4,1,0,0,40,1,United-States
25,7,10,0,11,2,4,1,0,0,45,0,United-States
40,4,14,4,4,1,4,1,0,0,40,0,United-States
18,0,7,4,0,3,4,1,0,0,25,0,United-States
49,4,13,2,4,0,4,1,0,0,45,1,United-States
17,4,7,4,8,3,4,0,0,0,16,0,United-States
29,4,9,4,12,4,4,0,0,0,40,0,United-States
47,4,15,2,10,0,1,1,99999,0,55,1,Taiwan
24,6,10,5,6,3,4,1,0,0,45,0,United-States
58,0,4,2,0,0,4,1,0,0,24,0,United-States
29,4,9,4,3,1,4,1,0,0,40,0,United-States
45,4,10,2,1,5,4,0,0,0,24,1,Canada
30,4,8,2,3,0,4,1,0,0,50,0,United-States
19,4,10,4,1,3,4,1,0,0,20,0,United-States
59,4,6,2,14,0,4,1,0,1485,40,1,United-States
47,4,4,3,8,4,4,0,0,0,30,0,United-States
41,4,10,2,13,0,2,1,3137,0,40,0,United-States
28,4,12,4,10,3,4,1,0,0,40,0,France
46,4,12,2,3,0,4,1,0,0,40,1,United-States
40,6,10,2,3,0,4,1,0,0,60,0,United-States
66,7,6,0,8,1,2,0,0,0,40,0,United-States
30,2,13,4,10,1,2,1,14084,0,45,1,?
44,6,10,4,3,3,4,1,0,0,12,0,United-States
58,6,9,2,4,0,4,1,15024,0,60,1,United-States
21,4,4,4,8,2,4,1,0,0,48,0,Mexico
59,4,5,6,8,4,2,0,0,0,40,0,United-States
35,2,10,2,8,0,4,1,0,0,40,0,United-States
45,4,5,2,1,0,2,1,5178,0,40,1,United-States
30,4,9,2,14,0,4,1,0,0,40,0,United-States
33,4,9,4,6,1,2,1,0,0,40,0,Jamaica
26,4,10,4,12,1,4,0,0,0,15,0,United-States
48,4,10,5,12,4,2,0,0,0,35,0,United-States
31,4,9,4,12,3,1,0,0,0,40,0,United-States
36,4,9,2,4,0,4,1,0,0,45,0,United-States
48,4,9,0,10,4,4,0,0,0,38,0,United-States
30,4,9,2,3,0,4,1,5013,0,40,0,United-States
33,4,9,2,6,0,4,1,0,0,50,1,United-States
19,0,5,4,0,1,4,0,0,0,25,0,United-States
37,2,12,2,10,5,2,0,99999,0,40,1,?
53,4,13,2,4,0,4,1,0,0,45,1,United-States
18,4,10,4,8,3,4,0,0,0,40,0,?
38,4,10,2,14,0,4,1,7298,0,50,1,United-States
34,4,10,4,8,1,4,1,0,0,50,0,United-States
45,4,13,2,12,0,4,1,0,0,52,1,United-States
33,2,11,2,10,0,4,1,0,0,60,0,United-States
35,4,11,2,3,5,4,0,0,0,44,0,United-States
22,4,9,4,6,3,2,1,0,0,40,0,United-States
35,4,9,0,8,4,4,0,0,0,30,0,United-States
45,4,9,2,10,0,0,1,0,0,8,0,United-States
17,4,7,4,5,3,4,1,0,0,45,0,United-States
50,4,9,2,4,0,4,1,0,0,45,0,United-States
38,2,13,2,10,0,4,1,0,0,50,1,United-States
33,4,10,2,3,0,4,1,7298,0,50,1,United-States
46,4,9,2,12,0,4,1,0,0,35,0,?
25,4,13,4,12,1,4,0,6849,0,50,0,United-States
64,4,9,2,3,0,4,1,0,0,40,0,United-States
62,6,10,2,4,0,4,1,0,0,10,0,United-States
32,4,9,2,13,0,4,1,0,0,60,1,United-States
17,4,7,4,12,3,4,1,0,0,20,0,United-States
61,4,9,2,3,0,4,1,0,0,55,0,United-States
40,7,16,4,10,1,2,0,0,0,40,0,United-States
21,4,9,4,4,2,4,0,0,0,40,0,United-States
39,4,13,2,4,0,4,1,15024,0,50,1,United-States
35,6,10,2,4,0,4,1,0,0,45,0,United-States
29,4,11,2,10,0,4,1,0,0,40,0,United-States
27,1,12,4,14,1,2,1,0,0,40,0,United-States
20,4,12,4,1,1,4,0,0,0,40,0,United-States
34,0,10,2,0,5,4,0,0,0,20,1,United-States
51,2,14,4,10,3,4,1,0,0,40,0,United-States
45,4,9,5,7,4,2,0,0,0,15,0,United-States
20,0,10,4,0,3,4,0,0,0,40,0,United-States
31,4,10,2,3,0,4,1,0,0,40,0,United-States
29,4,9,4,13,3,2,1,0,0,40,0,United-States
